id_0,mother1_0,mother2_0,color1_0,color2_0,px_0,py_0,pz_0,energy_0,mass_0,lifetime_0,spin_0,id_1,mother1_1,mother2_1,color1_1,color2_1,px_1,py_1,pz_1,energy_1,mass_1,lifetime_1,spin_1,n,muon_inv_mass,pT
-13.0,1.0,2.0,0.0,0.0,12.779088319,34.560896571,-100.51572578,107.05686245,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-12.779088319,-34.560896571,-58.557924157,69.186639979,0.0,0.0,1.0,4,75.87717736026892,36.84780414157894
-13.0,1.0,2.0,0.0,0.0,-37.466849936,4.0213777924,168.74977511,172.90582096,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,37.466849936,-4.0213777924,134.34315068,139.52784116,0.0,0.0,1.0,4,75.82526994196519,37.68204245361378
-13.0,1.0,2.0,0.0,0.0,31.974646735,7.8778949674,-33.450014827,46.939777959,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-31.974646735,-7.8778949674,-144.60113879,148.30350166,0.0,0.0,1.0,4,80.11070422882632,32.93082542156259
-13.0,1.0,2.0,0.0,0.0,2.6431776491,23.565229784,-15.932006866,28.568081588,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-2.6431776491,-23.565229784,45.166390124,51.012834068,0.0,0.0,1.0,4,74.01670738537182,23.713001557319195
-13.0,1.0,2.0,0.0,0.0,28.411278083,32.856317342,19.202409993,47.49179783,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-28.411278083,-32.856317342,-163.57515873,169.24411619,0.0,0.0,1.0,4,161.650752699169,43.43660105933435
-13.0,1.0,2.0,0.0,0.0,2.1910369459,-10.317861663,-50.345357838,51.438448344,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-2.1910369459,10.317861663,43.447645139,44.709694478,0.0,0.0,1.0,4,95.90040108175651,10.547934024969246
-13.0,1.0,2.0,0.0,0.0,19.232989486,12.266980655,6.3839521346,23.688426369,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-19.232989486,-12.266980655,-63.55745769,67.527306529,0.0,0.0,-1.0,4,71.07390653837683,22.81198586179491
-13.0,1.0,2.0,0.0,0.0,-22.966628356,-25.035696186,27.911331179,43.969245044,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,22.966628356,25.035696186,-14.582544726,36.97164741,0.0,0.0,-1.0,4,79.83590372094699,33.97428588742254
-13.0,1.0,2.0,0.0,0.0,17.869813087,5.3677792064,91.152874112,93.042945634,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-17.869813087,-5.3677792064,-26.43196654,32.354167097,0.0,0.0,1.0,4,107.40409677627645,18.658597840485676
-13.0,1.0,2.0,0.0,0.0,-34.373671443,14.296367985,-69.644054103,78.969802443,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,34.373671443,-14.296367985,-143.3946273,148.14842073,0.0,0.0,1.0,4,78.72234449844399,37.228153674790896
-13.0,1.0,2.0,0.0,0.0,15.001860764,-25.085176417,-20.388331159,35.637142839,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-15.001860764,25.085176417,-95.420525178,99.796786159,0.0,0.0,1.0,4,70.21864366214572,29.228785507688404
-13.0,1.0,2.0,0.0,0.0,-31.162275045,10.962661229,-2.9863470478,33.169045749,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,31.162275045,-10.962661229,78.160672824,84.854923861,0.0,0.0,1.0,4,90.98614260751992,33.03433557984857
-13.0,1.0,2.0,0.0,0.0,-69.466700797,20.396928411,75.423018055,104.54802179,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,69.466700797,-20.396928411,91.78994029,116.90616043,0.0,0.0,-1.0,4,145.1956658590134,72.39929010855963
-13.0,1.0,2.0,0.0,0.0,-25.751881242,28.342479545,78.379575293,87.234244178,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,25.751881242,-28.342479545,102.33348744,109.26389242,0.0,0.0,1.0,4,77.16415388083425,38.29432770347085
-13.0,1.0,2.0,0.0,0.0,11.730625856,15.142407641,106.12931372,107.84401384,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-11.730625856,-15.142407641,-2.2921196462,19.291290901,0.0,0.0,-1.0,4,73.35681862285831,19.154636309250847
-13.0,1.0,2.0,0.0,0.0,3.8602335884,17.692425684,-14.401998114,23.137434595,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-3.8602335884,-17.692425684,59.587945625,62.278781248,0.0,0.0,1.0,4,72.48558530129365,18.10865345465737
-13.0,1.0,2.0,0.0,0.0,-6.3899821395,-51.518110525,63.026970835,81.653821934,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,6.3899821395,51.518110525,130.0074536,139.98887662,0.0,0.0,-1.0,4,108.91830335323624,51.91288456452063
-13.0,1.0,2.0,0.0,0.0,13.500839434,-40.809454214,-21.742913314,48.17093001,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-13.500839434,40.809454214,-59.016731906,73.011361195,0.0,0.0,1.0,4,90.34947374297846,42.98469749419218
-13.0,1.0,2.0,0.0,0.0,-60.774983783,-2.5761598102,-60.208832574,85.588192954,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,60.774983783,2.5761598102,-268.76489907,275.56270834,0.0,0.0,1.0,4,149.01764121636725,60.82955904156797
-13.0,1.0,2.0,0.0,0.0,-60.107489332,29.122551396,7.8624251911,67.252144973,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,60.107489332,-29.122551396,107.30696386,126.39548159,0.0,0.0,1.0,4,155.67727868600312,66.79096700609414
-13.0,1.0,2.0,0.0,0.0,-21.012790306,30.66873601,-4.4216545224,37.438746689,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,21.012790306,-30.66873601,17.391903905,41.043721156,0.0,0.0,1.0,4,77.40329702276657,37.1767228907417
-13.0,1.0,2.0,0.0,0.0,-1.0624945025,32.910634987,-176.8889188,179.92756427,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,1.0624945025,-32.910634987,-35.380589044,48.332441185,0.0,0.0,1.0,4,83.93024562088834,32.927781428687105
-13.0,1.0,2.0,0.0,0.0,-22.519275039,19.204870731,-31.022861238,42.876132375,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,22.519275039,-19.204870731,-137.52747639,140.67605187,0.0,0.0,-1.0,4,72.67866280138647,29.596364778069432
-13.0,1.0,2.0,0.0,0.0,3.8255817647,-34.764399133,16.349854849,38.607204982,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-3.8255817647,34.764399133,1.6899394914,35.01505988,0.0,0.0,1.0,4,71.37789366159913,34.97425514456221
-13.0,1.0,2.0,0.0,0.0,-56.538069743,-11.963479476,232.04143759,239.12947733,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,56.538069743,11.963479476,8.9545146895,58.479581947,0.0,0.0,-1.0,4,174.61988188244158,57.78994870595582
